Batter,Bowler,Balls Faced,Runs Scored (Batter),Total Runs (Incl. Extras),Wickets Taken,Strike Rate,Dismissal Rate
F du Plessis,R Tewatia,2,1,1,1,50.0,50.0
F du Plessis,RA Jadeja,20,35,35,0,175.0,0.0
F du Plessis,RD Chahar,33,40,40,0,121.21212121212122,0.0
F du Plessis,RP Meredith,5,2,2,0,40.0,0.0
F du Plessis,Rashid Khan,29,17,17,2,58.620689655172406,6.896551724137931
F du Plessis,Ravi Bishnoi,49,83,84,1,169.3877551020408,2.0408163265306123
F du Plessis,S Gopal,11,21,21,0,190.9090909090909,0.0
F du Plessis,S Kaul,8,20,20,0,250.0,0.0
F du Plessis,S Sandeep Warrier,4,7,8,0,175.0,0.0
F du Plessis,SM Curran,11,10,13,0,90.9090909090909,0.0
F du Plessis,SN Thakur,13,23,24,0,176.9230769230769,0.0
F du Plessis,SP Narine,36,30,31,1,83.33333333333334,2.7777777777777777
F du Plessis,Sandeep Sharma,46,65,66,1,141.30434782608697,2.1739130434782608
F du Plessis,Shahbaz Ahmed,5,17,17,0,340.0,0.0
F du Plessis,Shakib Al Hasan,8,10,11,0,125.0,0.0
F du Plessis,Shivam Mavi,11,13,13,1,118.1818181818182,9.090909090909092
F du Plessis,Simarjeet Singh,5,8,9,0,160.0,0.0
F du Plessis,Suyash Sharma,5,3,3,1,60.0,20.0
F du Plessis,T Natarajan,17,13,14,2,76.47058823529412,11.76470588235294
F du Plessis,TA Boult,66,80,83,2,121.21212121212122,3.0303030303030303
F du Plessis,TG Southee,9,21,21,1,233.33333333333331,11.11111111111111
F du Plessis,TU Deshpande,19,31,31,0,163.1578947368421,0.0
F du Plessis,UT Yadav,8,19,19,0,237.5,0.0
F du Plessis,Umran Malik,5,16,16,0,320.0,0.0
F du Plessis,V Kaverappa,5,8,8,1,160.0,20.0
F du Plessis,VG Arora,7,15,16,0,214.28571428571428,0.0
F du Plessis,VR Iyer,3,4,4,0,133.33333333333331,0.0
F du Plessis,Washington Sundar,1,1,1,0,100.0,0.0
F du Plessis,YS Chahal,28,27,27,2,96.42857142857144,7.142857142857142
F du Plessis,Yash Dayal,21,20,22,1,95.23809523809524,4.761904761904762
F du Plessis,Yash Thakur,1,0,0,0,0.0,0.0
F du Plessis,Zeeshan Ansari,3,3,3,1,100.0,33.33333333333333
FA Allen,Abhishek Sharma,1,1,1,0,100.0,0.0
FA Allen,Avesh Khan,1,0,0,1,0.0,100.0
FA Allen,KK Ahmed,2,1,1,1,50.0,50.0
FA Allen,Kartik Tyagi,1,0,0,0,0.0,0.0
FA Allen,PVD Chameera,3,3,3,0,100.0,0.0
FA Allen,Rashid Khan,3,2,2,0,66.66666666666666,0.0
FA Allen,Ravi Bishnoi,3,5,5,0,166.66666666666669,0.0
FA Allen,S Kaul,5,2,3,0,40.0,0.0
Fazalhaq Farooqi,HV Patel,4,1,1,0,25.0,0.0
Fazalhaq Farooqi,JR Hazlewood,2,1,1,0,50.0,0.0
Fazalhaq Farooqi,MM Sharma,2,0,0,0,0.0,0.0
Fazalhaq Farooqi,PWH de Silva,2,0,0,0,0.0,0.0
Fazalhaq Farooqi,R Tewatia,3,1,1,0,33.33333333333333,0.0
Fazalhaq Farooqi,Yash Dayal,2,2,2,0,100.0,0.0
G Coetzee,AD Russell,3,7,7,0,233.33333333333331,0.0
G Coetzee,Ashwani Kumar,3,5,5,0,166.66666666666669,0.0
G Coetzee,DL Chahar,3,7,8,1,233.33333333333331,33.33333333333333
G Coetzee,M Pathirana,4,4,4,1,100.0,25.0
G Coetzee,MA Starc,4,1,1,1,25.0,25.0
G Coetzee,Naveen-ul-Haq,2,1,2,0,50.0,0.0
G Coetzee,Noor Ahmad,1,1,1,0,100.0,0.0
G Coetzee,R Ashwin,2,2,2,0,100.0,0.0
G Coetzee,SH Johnson,3,1,1,1,33.33333333333333,33.33333333333333
G Coetzee,Sandeep Sharma,1,0,0,1,0.0,100.0
G Coetzee,TA Boult,2,1,2,0,50.0,0.0
G Coetzee,YS Chahal,5,1,1,1,20.0,20.0
GD Phillips,Akash Madhwal,2,0,0,0,0.0,0.0
GD Phillips,CJ Jordan,2,1,1,1,50.0,50.0
GD Phillips,CV Varun,1,0,0,0,0.0,0.0
GD Phillips,HV Patel,1,4,4,0,400.0,0.0
GD Phillips,JDS Neesham,8,2,2,0,25.0,0.0
GD Phillips,JO Holder,4,7,7,0,175.0,0.0
GD Phillips,K Yadav,5,22,22,1,440.00000000000006,20.0
GD Phillips,KA Pollard,3,2,2,0,66.66666666666666,0.0
GD Phillips,KH Pandya,1,0,0,1,0.0,100.0
GD Phillips,LH Ferguson,6,0,0,0,0.0,0.0
GD Phillips,MM Ali,1,1,1,0,100.0,0.0
GD Phillips,Mohammed Siraj,3,1,1,1,33.33333333333333,33.33333333333333
GD Phillips,NM Coulter-Nile,2,0,0,1,0.0,50.0
GD Phillips,R Ashwin,2,1,1,1,50.0,50.0
GD Phillips,SM Curran,5,13,14,0,260.0,0.0
GD Phillips,SN Thakur,2,0,0,0,0.0,0.0
GD Phillips,SP Narine,3,6,6,0,200.0,0.0
GD Phillips,Shivam Mavi,2,2,2,1,100.0,50.0
GD Phillips,YS Chahal,2,3,3,0,150.0,0.0
GHS Garton,B Kumar,2,1,1,0,50.0,0.0
GHS Garton,JO Holder,1,1,1,0,100.0,0.0
GHS Garton,Mohammed Shami,1,0,0,1,0.0,100.0
GJ Maxwell,A Mishra,12,25,25,1,208.33333333333331,8.333333333333332
GJ Maxwell,A Nortje,11,13,14,0,118.1818181818182,0.0
GJ Maxwell,A Zampa,5,6,6,0,120.0,0.0
GJ Maxwell,AD Russell,8,3,4,0,37.5,0.0
GJ Maxwell,AF Milne,15,31,33,0,206.66666666666669,0.0
GJ Maxwell,AR Patel,30,40,40,0,133.33333333333331,0.0
GJ Maxwell,AS Joseph,4,1,2,0,25.0,0.0
GJ Maxwell,Akash Madhwal,3,6,6,0,200.0,0.0
GJ Maxwell,Akash Singh,5,12,12,0,240.0,0.0
GJ Maxwell,Arshdeep Singh,5,7,9,0,140.0,0.0
GJ Maxwell,Avesh Khan,23,47,48,0,204.34782608695653,0.0
GJ Maxwell,B Kumar,16,25,26,0,156.25,0.0
GJ Maxwell,C Green,4,12,12,0,300.0,0.0
GJ Maxwell,C Sakariya,3,5,5,0,166.66666666666669,0.0
GJ Maxwell,CH Morris,9,24,24,0,266.66666666666663,0.0
GJ Maxwell,CJ Jordan,7,21,21,0,300.0,0.0
GJ Maxwell,D Brevis,2,8,8,0,400.0,0.0
GJ Maxwell,DJ Bravo,7,9,9,1,128.57142857142858,14.285714285714285
GJ Maxwell,DL Chahar,3,2,2,1,66.66666666666666,33.33333333333333
GJ Maxwell,E Malinga,1,1,1,0,100.0,0.0
GJ Maxwell,Fazalhaq Farooqi,2,2,2,0,100.0,0.0
GJ Maxwell,G Coetzee,5,0,2,0,0.0,0.0
GJ Maxwell,HH Pandya,5,17,17,0,340.0,0.0
GJ Maxwell,HV Patel,8,3,9,1,37.5,12.5
GJ Maxwell,Harbhajan Singh,3,6,6,0,200.0,0.0
GJ Maxwell,Harshit Rana,11,18,20,0,163.63636363636363,0.0
GJ Maxwell,I Sharma,5,0,0,0,0.0,0.0
GJ Maxwell,Imran Tahir,4,4,4,0,100.0,0.0
GJ Maxwell,J Little,3,4,4,1,133.33333333333331,33.33333333333333
GJ Maxwell,J Suchith,3,7,7,0,233.33333333333331,0.0
GJ Maxwell,JC Archer,1,0,0,0,0.0,0.0
GJ Maxwell,JD Unadkat,2,5,5,0,250.0,0.0
GJ Maxwell,JJ Bumrah,8,8,9,1,100.0,12.5
GJ Maxwell,JO Holder,19,26,31,1,136.8421052631579,5.263157894736842
GJ Maxwell,JP Behrendorff,10,17,17,1,170.0,10.0
GJ Maxwell,K Gowtham,2,3,3,0,150.0,0.0
GJ Maxwell,K Kartikeya,9,14,15,0,155.55555555555557,0.0
GJ Maxwell,K Rabada,8,10,10,0,125.0,0.0
GJ Maxwell,KH Pandya,20,30,31,2,150.0,10.0
GJ Maxwell,KK Ahmed,4,5,5,0,125.0,0.0
GJ Maxwell,KM Asif,5,1,3,0,20.0,0.0
GJ Maxwell,KR Sen,1,0,0,1,0.0,100.0
GJ Maxwell,Kartik Tyagi,13,13,16,1,100.0,7.6923076923076925
GJ Maxwell,Kuldeep Yadav,8,23,23,2,287.5,25.0
GJ Maxwell,LH Ferguson,13,21,23,1,161.53846153846155,7.6923076923076925
GJ Maxwell,Lalit Yadav,4,13,13,0,325.0,0.0
GJ Maxwell,M Jansen,15,12,16,1,80.0,6.666666666666667
GJ Maxwell,M Pathirana,11,26,27,0,236.3636363636364,0.0
GJ Maxwell,M Prasidh Krishna,16,14,14,0,87.5,0.0
GJ Maxwell,M Theekshana,18,33,33,2,183.3333333333333,11.11111111111111
GJ Maxwell,MA Wood,11,7,9,1,63.63636363636363,9.090909090909092
GJ Maxwell,MC Henriques,9,6,8,0,66.66666666666666,0.0
GJ Maxwell,MK Lomror,7,4,5,0,57.14285714285714,0.0
GJ Maxwell,MM Ali,2,2,2,0,100.0,0.0
GJ Maxwell,MP Yadav,2,0,0,1,0.0,50.0
GJ Maxwell,MR Marsh,3,2,2,1,66.66666666666666,33.33333333333333
GJ Maxwell,Mohammed Shami,7,19,19,1,271.42857142857144,14.285714285714285
GJ Maxwell,Mukesh Choudhary,3,6,6,0,200.0,0.0
GJ Maxwell,Mustafizur Rahman,7,11,11,0,157.14285714285714,0.0
GJ Maxwell,N Burger,3,1,1,1,33.33333333333333,33.33333333333333
GJ Maxwell,Noor Ahmad,4,11,11,0,275.0,0.0
GJ Maxwell,OC McCoy,1,1,1,0,100.0,0.0
GJ Maxwell,PJ Cummins,15,19,21,1,126.66666666666666,6.666666666666667
GJ Maxwell,PJ Sangwan,5,7,7,0,140.0,0.0
GJ Maxwell,PP Chawla,9,22,22,0,244.44444444444449,0.0
GJ Maxwell,PVD Chameera,4,14,14,0,350.0,0.0
GJ Maxwell,PWH de Silva,5,5,5,0,100.0,0.0
GJ Maxwell,R Dhawan,8,14,14,0,175.0,0.0
GJ Maxwell,R Sai Kishore,1,0,0,1,0.0,100.0
GJ Maxwell,R Tewatia,6,9,9,0,150.0,0.0
GJ Maxwell,RA Jadeja,21,35,35,2,166.66666666666669,9.523809523809524
GJ Maxwell,RD Chahar,28,47,48,0,167.85714285714286,0.0
GJ Maxwell,RV Patel,7,8,9,0,114.28571428571428,0.0
GJ Maxwell,Rashid Khan,28,41,47,1,146.42857142857142,3.571428571428571
GJ Maxwell,Ravi Bishnoi,20,37,37,1,185.0,5.0
GJ Maxwell,S Gopal,1,0,0,1,0.0,100.0
GJ Maxwell,S Kaul,5,5,5,0,100.0,0.0
GJ Maxwell,S Nadeem,13,19,19,0,146.15384615384613,0.0
GJ Maxwell,SM Curran,5,10,10,0,200.0,0.0
GJ Maxwell,SN Thakur,13,19,22,1,146.15384615384613,7.6923076923076925
GJ Maxwell,SP Narine,26,15,15,2,57.692307692307686,7.6923076923076925
GJ Maxwell,Sandeep Sharma,10,20,20,1,200.0,10.0
GJ Maxwell,Shakib Al Hasan,13,25,25,0,192.30769230769232,0.0
GJ Maxwell,Suyash Sharma,1,1,1,0,100.0,0.0
GJ Maxwell,T Natarajan,11,17,17,1,154.54545454545453,9.090909090909092
GJ Maxwell,TA Boult,23,27,32,1,117.3913043478261,4.3478260869565215
GJ Maxwell,TU Deshpande,2,5,5,0,250.0,0.0
GJ Maxwell,Umran Malik,10,8,8,0,80.0,0.0
GJ Maxwell,VG Arora,3,1,1,0,33.33333333333333,0.0
GJ Maxwell,YS Chahal,23,43,45,0,186.95652173913044,0.0
GJ Maxwell,Yash Dayal,6,8,9,0,133.33333333333331,0.0
GJ Maxwell,Yudhvir Singh,8,11,14,0,137.5,0.0
GJ Maxwell,Zeeshan Ansari,2,1,1,0,50.0,0.0
Gulbadin Naib,R Ashwin,4,3,3,0,75.0,0.0
Gulbadin Naib,Sandeep Sharma,4,2,2,0,50.0,0.0
Gulbadin Naib,TA Boult,2,1,1,1,50.0,50.0
Gulbadin Naib,YS Chahal,5,13,13,0,260.0,0.0
H Klaasen,A Kamboj,3,0,0,0,0.0,0.0
H Klaasen,A Mishra,8,18,19,0,225.0,0.0
H Klaasen,A Nortje,18,36,36,1,200.0,5.555555555555555
H Klaasen,AD Russell,13,28,29,0,215.3846153846154,0.0
H Klaasen,AK Markram,2,3,3,0,150.0,0.0
H Klaasen,AR Patel,21,29,31,1,138.0952380952381,4.761904761904762
H Klaasen,AS Roy,8,20,20,0,250.0,0.0
H Klaasen,Akash Deep,5,5,6,0,100.0,0.0
H Klaasen,Akash Madhwal,6,11,12,1,183.3333333333333,16.666666666666664
H Klaasen,Arshdeep Singh,12,13,15,0,108.33333333333331,0.0
H Klaasen,Avesh Khan,15,15,15,1,100.0,6.666666666666667
H Klaasen,B Kumar,3,1,1,0,33.33333333333333,0.0
H Klaasen,C Green,4,8,8,0,200.0,0.0
H Klaasen,CJ Jordan,3,3,4,0,100.0,0.0
H Klaasen,CV Varun,37,78,80,1,210.8108108108108,2.702702702702702
H Klaasen,DL Chahar,13,27,27,0,207.6923076923077,0.0
H Klaasen,DS Rathi,11,19,20,0,172.72727272727272,0.0
H Klaasen,G Coetzee,13,18,18,0,138.46153846153845,0.0
H Klaasen,HH Pandya,15,27,28,0,180.0,0.0
H Klaasen,HV Patel,23,35,36,2,152.17391304347828,8.695652173913043
H Klaasen,Harpreet Brar,7,11,11,1,157.14285714285714,14.285714285714285
H Klaasen,Harshit Rana,26,48,48,2,184.6153846153846,7.6923076923076925
H Klaasen,I Sharma,3,6,6,0,200.0,0.0
H Klaasen,JC Archer,4,13,13,0,325.0,0.0
H Klaasen,JJ Bumrah,25,41,43,2,164.0,8.0
H Klaasen,K Kartikeya,2,2,2,0,100.0,0.0
H Klaasen,K Rabada,2,1,1,0,50.0,0.0
H Klaasen,K Yadav,4,8,8,0,200.0,0.0
H Klaasen,KH Pandya,9,5,5,0,55.55555555555556,0.0
H Klaasen,KT Maphaka,5,11,12,0,220.00000000000003,0.0
H Klaasen,KV Sharma,11,28,29,0,254.54545454545453,0.0
H Klaasen,Kuldeep Yadav,15,30,31,0,200.0,0.0
H Klaasen,L Ngidi,2,7,7,0,350.0,0.0
H Klaasen,LH Ferguson,11,19,21,1,172.72727272727272,9.090909090909092
H Klaasen,M Ashwin,2,7,7,0,350.0,0.0
H Klaasen,M Pathirana,10,8,9,2,80.0,20.0
H Klaasen,M Prasidh Krishna,7,4,4,1,57.14285714285714,14.285714285714285
H Klaasen,M Theekshana,8,11,11,0,137.5,0.0
H Klaasen,MA Starc,15,33,35,0,220.00000000000003,0.0
H Klaasen,MG Bracewell,7,10,10,0,142.85714285714286,0.0
H Klaasen,MJ Santner,12,14,14,0,116.66666666666669,0.0
H Klaasen,MK Lomror,8,14,17,0,175.0,0.0
H Klaasen,MM Ali,1,1,1,0,100.0,0.0
H Klaasen,MM Sharma,16,17,18,1,106.25,6.25
H Klaasen,MR Marsh,5,3,3,0,60.0,0.0
H Klaasen,Mohammed Shami,6,4,4,1,66.66666666666666,16.666666666666664
H Klaasen,Mohammed Siraj,3,5,5,0,166.66666666666669,0.0
H Klaasen,Mukesh Kumar,9,22,24,0,244.44444444444449,0.0
H Klaasen,Mustafizur Rahman,4,2,2,0,50.0,0.0
H Klaasen,Noor Ahmad,16,43,43,0,268.75,0.0
H Klaasen,PP Chawla,14,26,26,2,185.7142857142857,14.285714285714285
H Klaasen,Prince Yadav,10,12,13,0,120.0,0.0
H Klaasen,R Ashwin,8,9,9,0,112.5,0.0
H Klaasen,R Ravindra,4,1,1,0,25.0,0.0
H Klaasen,R Sai Kishore,8,11,11,1,137.5,12.5
H Klaasen,RA Jadeja,18,18,18,1,100.0,5.555555555555555
H Klaasen,RD Chahar,3,8,8,0,266.66666666666663,0.0
H Klaasen,RJW Topley,7,11,12,0,157.14285714285714,0.0
H Klaasen,RP Meredith,4,5,6,0,125.0,0.0
H Klaasen,Rashid Khan,32,46,46,1,143.75,3.125
H Klaasen,Ravi Bishnoi,10,21,21,0,210.0,0.0
H Klaasen,SM Curran,5,8,8,0,160.0,0.0
H Klaasen,SN Thakur,22,35,35,2,159.0909090909091,9.090909090909092
H Klaasen,SP Narine,40,70,71,0,175.0,0.0
H Klaasen,SZ Mulani,8,26,26,0,325.0,0.0
H Klaasen,Sandeep Sharma,22,36,37,2,163.63636363636363,9.090909090909092
H Klaasen,Shahbaz Ahmed,12,32,32,0,266.66666666666663,0.0
H Klaasen,Shashank Singh,7,14,14,0,200.0,0.0
H Klaasen,Suyash Sharma,8,17,18,1,212.5,12.5
H Klaasen,Swapnil Singh,3,7,8,1,233.33333333333331,33.33333333333333
H Klaasen,TA Boult,24,33,36,0,137.5,0.0
H Klaasen,TU Deshpande,6,11,13,0,183.3333333333333,0.0
H Klaasen,UT Yadav,4,7,8,0,175.0,0.0
H Klaasen,V Nigam,3,3,4,0,100.0,0.0
H Klaasen,V Puthur,6,15,15,0,250.0,0.0
H Klaasen,VG Arora,8,9,11,1,112.5,12.5
H Klaasen,Vijaykumar Vyshak,5,12,12,0,240.0,0.0
H Klaasen,WD Parnell,7,8,8,0,114.28571428571428,0.0
H Klaasen,WG Jacks,6,0,1,0,0.0,0.0
H Klaasen,YS Chahal,28,53,54,1,189.28571428571428,3.571428571428571
H Klaasen,Yash Dayal,12,17,19,0,141.66666666666669,0.0
H Klaasen,Yash Thakur,7,11,11,0,157.14285714285714,0.0
HC Brook,A Nortje,4,1,1,1,25.0,25.0
HC Brook,AD Russell,7,3,4,0,42.85714285714285,0.0
HC Brook,AR Patel,1,1,1,0,100.0,0.0
HC Brook,AS Roy,1,0,0,1,0.0,100.0
HC Brook,Akash Madhwal,1,0,0,1,0.0,100.0
HC Brook,Akash Singh,8,8,8,1,100.0,12.5
HC Brook,Arjun Tendulkar,5,5,5,0,100.0,0.0
HC Brook,Arshdeep Singh,5,8,8,1,160.0,20.0
HC Brook,CV Varun,13,17,18,0,130.76923076923077,0.0
HC Brook,HV Patel,5,3,5,0,60.0,0.0
HC Brook,Harpreet Brar,3,1,1,0,33.33333333333333,0.0
HC Brook,I Sharma,6,3,3,0,50.0,0.0
HC Brook,JO Holder,2,0,0,0,0.0,0.0
HC Brook,JP Behrendorff,2,4,4,1,200.0,50.0
HC Brook,KM Asif,4,4,4,0,100.0,0.0
HC Brook,KV Sharma,3,11,11,0,366.6666666666666,0.0
HC Brook,LH Ferguson,11,27,33,0,245.45454545454547,0.0
HC Brook,MR Marsh,2,0,0,1,0.0,50.0
HC Brook,Mohammed Siraj,7,4,6,0,57.14285714285714,0.0
HC Brook,Mukesh Kumar,3,2,2,0,66.66666666666666,0.0
HC Brook,R Ashwin,3,5,5,0,166.66666666666669,0.0
HC Brook,Ravi Bishnoi,4,3,3,1,75.0,25.0
HC Brook,SM Curran,6,4,4,0,66.66666666666666,0.0
HC Brook,SN Thakur,2,5,5,0,250.0,0.0
HC Brook,SP Narine,9,7,7,0,77.77777777777779,0.0
HC Brook,Shahbaz Ahmed,3,5,5,0,166.66666666666669,0.0
HC Brook,Suyash Sharma,8,10,10,0,125.0,0.0
HC Brook,TA Boult,7,1,1,0,14.285714285714285,0.0
HC Brook,TU Deshpande,5,10,10,0,200.0,0.0
HC Brook,UT Yadav,11,31,31,0,281.8181818181818,0.0
HC Brook,WD Parnell,3,4,4,0,133.33333333333331,0.0
HC Brook,YS Chahal,5,3,3,1,60.0,20.0
HE van der Dussen,A Nortje,3,6,6,0,200.0,0.0
HE van der Dussen,C Sakariya,2,3,3,0,150.0,0.0
HE van der Dussen,HH Pandya,4,4,5,0,100.0,0.0
HE van der Dussen,JO Holder,3,4,4,0,133.33333333333331,0.0
HE van der Dussen,K Gowtham,1,0,0,1,0.0,100.0
HE van der Dussen,LH Ferguson,2,1,1,0,50.0,0.0
HE van der Dussen,R Tewatia,1,1,1,0,100.0,0.0
HE van der Dussen,Rashid Khan,2,0,1,0,0.0,0.0
HE van der Dussen,SN Thakur,5,3,4,0,60.0,0.0
HE van der Dussen,Yash Dayal,2,0,0,1,0.0,50.0
HH Pandya,A Mishra,4,3,3,1,75.0,25.0
HH Pandya,A Nortje,30,37,39,1,123.33333333333334,3.333333333333333
HH Pandya,A Zampa,10,35,35,0,350.0,0.0
HH Pandya,AD Russell,6,6,6,1,100.0,16.666666666666664
HH Pandya,AK Markram,4,8,8,0,200.0,0.0
HH Pandya,AR Patel,35,36,36,0,102.85714285714285,0.0
HH Pandya,Akash Deep,1,6,6,0,600.0,0.0
HH Pandya,Akash Madhwal,14,29,30,0,207.1428571428572,0.0
HH Pandya,Arjun Tendulkar,5,5,5,0,100.0,0.0
HH Pandya,Arshdeep Singh,29,20,22,1,68.96551724137932,3.4482758620689653
HH Pandya,Azmatullah Omarzai,4,5,5,1,125.0,25.0
HH Pandya,B Kumar,22,27,29,1,122.72727272727272,4.545454545454546
HH Pandya,C Green,2,2,2,0,100.0,0.0
HH Pandya,C Sakariya,1,3,3,0,300.0,0.0
HH Pandya,CJ Jordan,4,12,12,0,300.0,0.0
HH Pandya,CV Varun,25,21,23,1,84.0,4.0
HH Pandya,DL Chahar,2,2,2,0,100.0,0.0
HH Pandya,DS Rathi,5,10,10,0,200.0,0.0
HH Pandya,DT Christian,6,7,7,0,116.66666666666669,0.0
HH Pandya,E Malinga,3,2,2,1,66.66666666666666,33.33333333333333
HH Pandya,Fazalhaq Farooqi,7,25,25,0,357.1428571428572,0.0
HH Pandya,G Coetzee,9,19,22,0,211.11111111111111,0.0
HH Pandya,GJ Maxwell,10,10,10,0,100.0,0.0
HH Pandya,Harpreet Brar,6,9,9,1,150.0,16.666666666666664
HH Pandya,Harshit Rana,3,1,1,1,33.33333333333333,33.33333333333333
HH Pandya,I Sharma,11,11,11,0,100.0,0.0
HH Pandya,JA Richardson,9,10,12,0,111.11111111111111,0.0
HH Pandya,JC Archer,4,6,6,0,150.0,0.0
HH Pandya,JD Unadkat,6,4,4,1,66.66666666666666,16.666666666666664
HH Pandya,JDS Neesham,5,7,7,0,140.0,0.0
HH Pandya,JJ Bumrah,3,6,6,0,200.0,0.0
HH Pandya,JO Holder,8,6,7,1,75.0,12.5
HH Pandya,JP Behrendorff,10,7,7,1,70.0,10.0
HH Pandya,JR Hazlewood,15,35,37,1,233.33333333333331,6.666666666666667
HH Pandya,K Kartikeya,3,7,7,0,233.33333333333331,0.0
HH Pandya,K Rabada,18,22,28,1,122.22222222222224,5.555555555555555
HH Pandya,K Yadav,3,2,2,0,66.66666666666666,0.0
HH Pandya,KA Jamieson,7,8,8,0,114.28571428571428,0.0
HH Pandya,KA Pollard,1,1,1,0,100.0,0.0
HH Pandya,KH Pandya,33,29,31,1,87.87878787878788,3.0303030303030303
HH Pandya,KR Sen,12,24,24,0,200.0,0.0
HH Pandya,Kuldeep Yadav,33,40,40,0,121.21212121212122,0.0
HH Pandya,M Ashwin,2,2,2,0,100.0,0.0
HH Pandya,M Jansen,11,16,17,1,145.45454545454547,9.090909090909092
HH Pandya,M Markande,6,14,14,0,233.33333333333331,0.0
HH Pandya,M Pathirana,9,7,8,1,77.77777777777779,11.11111111111111
HH Pandya,M Prasidh Krishna,34,43,44,1,126.47058823529412,2.941176470588235
HH Pandya,M Theekshana,8,7,9,1,87.5,12.5
HH Pandya,MJ Santner,4,3,3,0,75.0,0.0
HH Pandya,MK Lomror,2,7,7,0,350.0,0.0
HH Pandya,MM Ali,3,5,5,0,166.66666666666669,0.0
HH Pandya,MP Stoinis,12,24,24,1,200.0,8.333333333333332
HH Pandya,MP Yadav,1,0,0,1,0.0,100.0
HH Pandya,Mohammed Shami,14,29,29,0,207.1428571428572,0.0
HH Pandya,Mohammed Siraj,5,3,3,0,60.0,0.0
HH Pandya,Mohsin Khan,10,8,8,2,80.0,20.0
HH Pandya,Mujeeb Ur Rahman,2,0,1,0,0.0,0.0
HH Pandya,Mukesh Kumar,5,13,13,0,260.0,0.0
HH Pandya,Mustafizur Rahman,2,0,0,0,0.0,0.0
HH Pandya,N Burger,9,16,16,0,177.77777777777777,0.0
HH Pandya,NT Ellis,5,2,2,0,40.0,0.0
HH Pandya,Naveen-ul-Haq,8,7,7,1,87.5,12.5
HH Pandya,OC McCoy,20,25,28,0,125.0,0.0
HH Pandya,PH Solanki,2,2,2,0,100.0,0.0
HH Pandya,PJ Cummins,11,12,13,0,109.09090909090908,0.0
HH Pandya,PP Chawla,1,0,0,1,0.0,100.0
HH Pandya,PVD Chameera,8,10,10,1,125.0,12.5
HH Pandya,PWH de Silva,16,13,13,0,81.25,0.0
HH Pandya,Prince Yadav,3,2,2,0,66.66666666666666,0.0
HH Pandya,R Ashwin,41,69,71,0,168.29268292682926,0.0
HH Pandya,R Dhawan,1,0,0,1,0.0,100.0
HH Pandya,R Parag,4,7,7,0,175.0,0.0
HH Pandya,R Sai Kishore,7,5,5,1,71.42857142857143,14.285714285714285
HH Pandya,RA Jadeja,4,2,2,1,50.0,25.0
HH Pandya,RD Chahar,7,10,10,0,142.85714285714286,0.0
HH Pandya,RP Meredith,6,9,11,0,150.0,0.0
HH Pandya,RS Hangargekar,3,3,3,0,100.0,0.0
HH Pandya,Rashid Khan,5,10,10,0,200.0,0.0
HH Pandya,Rasikh Salam,7,3,4,1,42.85714285714285,14.285714285714285
HH Pandya,Ravi Bishnoi,30,63,63,0,210.0,0.0
HH Pandya,S Kaul,10,14,14,0,140.0,0.0
HH Pandya,SH Johnson,1,1,1,0,100.0,0.0
HH Pandya,SM Curran,9,22,22,1,244.44444444444449,11.11111111111111
HH Pandya,SN Thakur,10,12,12,1,120.0,10.0
HH Pandya,SP Narine,15,21,21,0,140.0,0.0
HH Pandya,Sandeep Sharma,1,0,0,0,0.0,0.0
HH Pandya,Shahbaz Ahmed,3,2,2,1,66.66666666666666,33.33333333333333
HH Pandya,Shivam Mavi,12,18,19,0,150.0,0.0
HH Pandya,Suyash Sharma,4,7,7,0,175.0,0.0
HH Pandya,T Natarajan,8,10,10,0,125.0,0.0
HH Pandya,TA Boult,15,13,15,0,86.66666666666667,0.0
HH Pandya,TG Southee,15,18,19,1,120.0,6.666666666666667
HH Pandya,TU Deshpande,9,20,20,1,222.22222222222223,11.11111111111111
HH Pandya,UT Yadav,9,17,17,1,188.88888888888889,11.11111111111111
HH Pandya,Umran Malik,19,28,33,1,147.36842105263156,5.263157894736842
HH Pandya,V Nigam,1,0,0,1,0.0,100.0
HH Pandya,Vijaykumar Vyshak,10,15,21,0,150.0,0.0
HH Pandya,WG Jacks,2,7,7,0,350.0,0.0
HH Pandya,Washington Sundar,10,6,6,0,60.0,0.0
HH Pandya,Yash Dayal,1,1,1,0,100.0,0.0
HH Pandya,Yash Thakur,4,8,8,0,200.0,0.0
HR Shokeen,D Pretorius,14,16,19,0,114.28571428571428,0.0
HR Shokeen,DJ Bravo,10,11,11,1,110.0,10.0
HR Shokeen,HV Patel,1,0,0,1,0.0,100.0
HR Shokeen,KV Sharma,2,5,5,0,250.0,0.0
HR Shokeen,M Theekshana,5,6,6,0,120.0,0.0
HR Shokeen,MJ Santner,8,6,6,0,75.0,0.0
HR Shokeen,MM Ali,2,0,0,1,0.0,50.0
HR Shokeen,Mohsin Khan,1,0,0,0,0.0,0.0
HR Shokeen,Mukesh Choudhary,4,0,1,0,0.0,0.0
HR Shokeen,RA Jadeja,12,17,17,0,141.66666666666669,0.0
HR Shokeen,SSB Magala,3,3,3,0,100.0,0.0
HR Shokeen,Simarjeet Singh,4,1,1,0,25.0,0.0
HR Shokeen,TU Deshpande,1,1,1,0,100.0,0.0
HV Patel,AD Russell,4,1,2,1,25.0,25.0
HV Patel,AR Patel,2,6,6,1,300.0,50.0
